K,alpha,beta,nu,max_L,p(D|K),n_comp,new p(D|K)
5,10,0.25,10.5,-433.91,-429.123,5,-429.1225083
5,10,0.25,11,-433.54,-428.752,5,-428.7525083
5,10,0.3,1.5,-473.05,-468.263,5,-468.2625083
5,10,0.3,2,-465.598,-460.811,5,-460.8105083
5,10,0.3,2.5,-460.338,-455.55,5,-455.5505083
5,10,0.3,3,-456.226,-451.438,5,-451.4385083
5,10,0.3,3.5,-452.873,-448.085,5,-448.0855083
5,10,0.3,4,-450.063,-445.275,5,-445.2755083
5,10,0.3,4.5,-447.675,-442.888,5,-442.8875083
5,10,0.3,5,-445.624,-440.836,5,-440.8365083
5,10,0.3,5.5,-443.847,-439.06,5,-439.0595083
5,10,0.3,6,-442.627,-437.84,5,-437.8395083
5,10,0.3,6.5,-440.936,-436.148,5,-436.1485083
5,10,0.3,7,-439.73,-434.943,5,-434.9425083
5,10,0.3,7.5,-438.67,-433.882,5,-433.8825083
5,10,0.3,8,-437.74,-432.953,5,-432.9525083
5,10,0.3,8.5,-436.93,-432.143,5,-432.1425083
5,10,0.3,9,-436.228,-431.441,5,-431.4405083
5,10,0.3,9.5,-435.625,-430.838,5,-430.8375083
5,10,0.3,10,-435.114,-430.327,5,-430.3265083
5,10,0.3,10.5,-434.688,-429.901,5,-429.9005083
5,10,0.3,11,-434.342,-429.554,5,-429.5545083
5,10,0.35,1.5,-473.545,-468.758,5,-468.7575083
5,10,0.35,2,-466.103,-461.316,5,-461.3155083
5,10,0.35,2.5,-460.853,-456.066,5,-456.0655083
5,10,0.35,3,-456.755,-451.967,5,-451.9675083
5,10,0.35,3.5,-453.416,-448.629,5,-448.6285083
5,10,0.35,4,-450.631,-445.844,5,-445.8435083
5,10,0.35,4.5,-448.267,-443.479,5,-443.4795083
5,10,0.35,5,-446.238,-441.45,5,-441.4505083
5,10,0.35,5.5,-444.481,-439.694,5,-439.6935083
5,10,0.35,6,-442.949,-438.162,5,-438.1615083
5,10,0.35,6.5,-441.603,-436.816,5,-436.8155083
5,10,0.35,7,-440.422,-435.634,5,-435.6345083
5,10,0.35,7.5,-439.387,-434.599,5,-434.5995083
5,10,0.35,8,-438.484,-433.697,5,-433.6965083
5,10,0.35,8.5,-437.701,-432.913,5,-432.9135083
5,10,0.35,9,-437.024,-432.237,5,-432.2365083
5,10,0.35,9.5,-436.446,-431.659,5,-431.6585083
5,10,0.35,10,-437.282,-432.494,5,-432.4945083
5,10,0.35,10.5,-435.557,-430.769,5,-430.7695083
5,10,0.35,11,-435.234,-430.446,5,-430.4465083
5,10,0.4,1.5,-474.114,-469.326,5,-469.3265083
5,10,0.4,2,-466.681,-461.894,5,-461.8935083
5,10,0.4,2.5,-461.442,-456.655,5,-456.6545083
5,10,0.4,3,-457.353,-452.566,5,-452.5655083
5,10,0.4,3.5,-454.031,-449.244,5,-449.2435083
5,10,0.4,4,-451.267,-446.48,5,-446.4795083
5,10,0.4,4.5,-448.925,-444.137,5,-444.1375083
5,10,0.4,5,-446.918,-442.13,5,-442.1305083
5,10,0.4,5.5,-445.18,-440.392,5,-440.3925083
5,10,0.4,6,-443.664,-438.877,5,-438.8765083
5,10,0.4,6.5,-442.338,-437.551,5,-437.5505083
5,10,0.4,7,-441.18,-436.393,5,-436.3925083
5,10,0.4,7.5,-440.17,-435.383,5,-435.3825083
5,10,0.4,8,-439.293,-434.505,5,-434.5055083
5,10,0.4,8.5,-438.534,-433.746,5,-433.7465083
5,10,0.4,9,-437.882,-433.094,5,-433.0945083
5,10,0.4,9.5,-437.326,-432.539,5,-432.5385083
5,10,0.4,10,-436.862,-432.074,5,-432.0745083
5,10,0.4,10.5,-436.482,-431.695,5,-431.6945083
5,10,0.4,11,-436.182,-431.394,5,-431.3945083
5,10,0.45,1.5,-474.732,-469.944,5,-469.9445083
5,10,0.45,2,-467.31,-462.522,5,-462.5225083
5,10,0.45,2.5,-462.081,-457.294,5,-457.2935083
5,10,0.45,3,-458.004,-453.216,5,-453.2165083
5,10,0.45,3.5,-454.692,-449.904,5,-449.9045083
5,10,0.45,4,-451.947,-447.16,5,-447.1595083
5,10,0.45,4.5,-449.627,-444.84,5,-444.8395083
5,10,0.45,5,-447.641,-442.853,5,-442.8535083
5,10,0.45,5.5,-445.922,-441.134,5,-441.1345083
5,10,0.45,6,-444.424,-439.636,5,-439.6365083
5,10,0.45,6.5,-443.119,-438.331,5,-438.3315083
5,10,0.45,7,-441.983,-437.196,5,-437.1955083
5,10,0.45,7.5,-440.998,-436.21,5,-436.2105083
5,10,0.45,8,-440.144,-435.357,5,-435.3565083
5,10,0.45,8.5,-439.409,-434.621,5,-434.6215083
5,10,0.45,9,-438.779,-433.991,5,-433.9915083
5,10,0.45,9.5,-438.245,-433.458,5,-433.4575083
5,10,0.45,10,-437.802,-433.015,5,-433.0145083
5,10,0.45,10.5,-437.444,-432.657,5,-432.6565083
5,10,0.45,11,-437.165,-432.378,5,-432.3775083
5,10,0.5,1.5,-475.384,-470.597,5,-470.5965083
5,10,0.5,2,-467.972,-463.185,5,-463.1845083
5,10,0.5,2.5,-462.755,-457.967,5,-457.9675083
5,10,0.5,3,-458.688,-453.901,5,-453.9005083
5,10,0.5,3.5,-455.389,-450.602,5,-450.6015083
5,10,0.5,4,-452.655,-447.867,5,-447.8675083
5,10,0.5,4.5,-450.359,-445.571,5,-445.5715083
5,10,0.5,5,-448.394,-443.607,5,-443.6065083
5,10,0.5,5.5,-446.694,-441.906,5,-441.9065083
5,10,0.5,6,-445.215,-440.428,5,-440.4275083
5,10,0.5,6.5,-443.931,-439.144,5,-439.1435083
5,10,0.5,7,-442.818,-438.03,5,-438.0305083
5,10,0.5,7.5,-441.855,-437.068,5,-437.0675083
5,10,0.5,8,-441.025,-436.237,5,-436.2375083
5,10,0.5,8.5,-440.311,-435.523,5,-435.5235083
5,10,0.5,9,-439.702,-434.914,5,-434.9145083
5,10,0.5,9.5,-439.189,-434.402,5,-434.4015083
5,10,0.5,10,-438.766,-433.979,5,-433.9785083
5,10,0.5,10.5,-438.429,-433.641,5,-433.6415083
5,10,0.5,11,-440.907,-436.12,5,-436.1195083
5,10,0.55,1.5,-476.06,-471.273,5,-471.2725083
5,10,0.55,2,-468.659,-463.871,5,-463.8715083
5,10,0.55,2.5,-463.452,-458.665,5,-458.6645083
5,10,0.55,3,-459.397,-454.61,5,-454.6095083
5,10,0.55,3.5,-456.108,-451.321,5,-451.3205083
5,10,0.55,4,-453.388,-448.601,5,-448.6005083
5,10,0.55,4.5,-451.109,-446.321,5,-446.3215083
5,10,0.55,5,-449.167,-444.38,5,-444.3795083
5,10,0.55,5.5,-447.487,-442.7,5,-442.6995083
5,10,0.55,6,-446.028,-441.241,5,-441.2405083
5,10,0.55,6.5,-444.765,-439.978,5,-439.9775083
5,10,0.55,7,-443.674,-438.886,5,-438.8865083
5,10,0.55,7.5,-442.733,-437.945,5,-437.9455083
5,10,0.55,8,-441.924,-437.137,5,-437.1365083
5,10,0.55,8.5,-441.231,-436.444,5,-436.4435083
5,10,0.55,9,-440.642,-435.854,5,-435.8545083
5,10,0.55,9.5,-440.148,-435.36,5,-435.3605083
5,10,0.55,10,-439.745,-434.957,5,-434.9575083
5,10,0.55,10.5,-439.427,-434.639,5,-434.6395083
5,10,0.55,11,-439.189,-434.401,5,-434.4015083
5,10,0.6,1.5,-476.752,-471.965,5,-471.9645083
5,10,0.6,2,-469.361,-464.574,5,-464.5735083
5,10,0.6,2.5,-464.166,-459.378,5,-459.3785083
5,10,0.6,3,-460.122,-455.334,5,-455.3345083
5,10,0.6,3.5,-456.845,-452.058,5,-452.0575083
5,10,0.6,4,-454.136,-449.348,5,-449.3485083
5,10,0.6,4.5,-451.871,-447.083,5,-447.0835083
5,10,0.6,5,-449.954,-445.167,5,-445.1665083
5,10,0.6,5.5,-448.295,-443.508,5,-443.5075083
5,10,0.6,6,-446.857,-442.069,5,-442.0695083
5,10,0.6,6.5,-445.614,-440.827,5,-440.8265083
5,10,0.6,7,-444.544,-439.756,5,-439.7565083
5,10,0.6,7.5,-443.624,-438.837,5,-438.8365083
5,10,0.6,8,-442.836,-438.048,5,-438.0485083
5,10,0.6,8.5,-442.162,-437.375,5,-437.3745083
5,10,0.6,9,-441.591,-436.803,5,-436.8035083
5,10,0.6,9.5,-441.116,-436.328,5,-436.3285083
5,10,0.6,10,-440.731,-435.944,5,-435.9435083
5,10,0.6,10.5,-440.433,-435.645,5,-435.6455083
5,10,0.6,11,-440.214,-435.427,5,-435.4265083
5,10,0.65,1.5,-477.454,-472.666,5,-472.6665083
5,10,0.65,2,-470.074,-465.286,5,-465.2865083
5,10,0.65,2.5,-464.89,-460.102,5,-460.1025083
5,10,0.65,3,-460.857,-456.07,5,-456.0695083
5,10,0.65,3.5,-457.593,-452.805,5,-452.8055083
5,10,0.65,4,-454.896,-450.108,5,-450.1085083
5,10,0.65,4.5,-452.644,-447.856,5,-447.8565083
5,10,0.65,5,-450.749,-445.961,5,-445.9615083
5,10,0.65,5.5,-449.112,-444.325,5,-444.3245083
5,10,0.65,6,-447.695,-442.907,5,-442.9075083
5,10,0.65,6.5,-446.473,-441.685,5,-441.6855083
5,10,0.65,7,-445.423,-440.636,5,-440.6355083
5,10,0.65,7.5,-444.524,-439.736,5,-439.7365083
5,10,0.65,8,-443.755,-438.968,5,-438.9675083
5,10,0.65,8.5,-443.099,-438.312,5,-438.3115083
5,10,0.65,9,-442.545,-437.758,5,-437.7575083
5,10,0.65,9.5,-442.087,-437.3,5,-437.2995083
5,10,0.65,10,-441.721,-436.934,5,-436.9335083
5,10,0.65,10.5,-441.441,-436.654,5,-436.6535083
5,10,0.65,11,-441.242,-436.454,5,-436.4545083
5,10,0.7,1.5,-478.16,-473.373,5,-473.3725083
5,10,0.7,2,-470.792,-466.005,5,-466.0045083
5,10,0.7,2.5,-465.62,-460.833,5,-460.8325083
5,10,0.7,3,-461.6,-456.813,5,-456.8125083
5,10,0.7,3.5,-458.348,-453.561,5,-453.5605083
5,10,0.7,4,-455.664,-450.876,5,-450.8765083
5,10,0.7,4.5,-453.425,-448.637,5,-448.6375083
5,10,0.7,5,-451.548,-446.761,5,-446.7605083
5,10,0.7,5.5,-449.935,-445.148,5,-445.1475083
5,10,0.7,6,-448.539,-443.752,5,-443.7515083
5,10,0.7,6.5,-447.338,-442.55,5,-442.5505083
5,10,0.7,7,-446.308,-441.521,5,-441.5205083
5,10,0.7,7.5,-445.429,-440.641,5,-440.6415083
5,10,0.7,8,-444.678,-439.891,5,-439.8905083
5,10,0.7,8.5,-444.039,-439.252,5,-439.2515083
5,10,0.7,9,-443.502,-438.714,5,-438.7145083
5,10,0.7,9.5,-443.06,-438.273,5,-438.2725083
5,10,0.7,10,-442.712,-437.924,5,-437.9245083
5,10,0.7,10.5,-442.449,-437.662,5,-437.6615083
5,10,0.7,11,-442.268,-437.481,5,-437.4805083
5,10,0.75,1.5,-478.868,-474.081,5,-474.0805083
5,10,0.75,2,-471.513,-466.726,5,-466.7255083
5,10,0.75,2.5,-466.354,-461.566,5,-461.5665083
5,10,0.75,3,-462.347,-457.559,5,-457.5595083
5,10,0.75,3.5,-459.107,-454.32,5,-454.3195083
5,10,0.75,4,-456.436,-451.649,5,-451.6485083
5,10,0.75,4.5,-454.211,-449.423,5,-449.4235083
5,10,0.75,5,-452.346,-447.558,5,-447.5585083
5,10,0.75,5.5,-450.761,-445.973,5,-445.9735083
5,10,0.75,6,-449.386,-444.599,5,-444.5985083
5,10,0.75,6.5,-448.205,-443.418,5,-443.4175083
5,10,0.75,7,-447.196,-442.408,5,-442.4085083
5,10,0.75,7.5,-446.335,-441.548,5,-441.5475083
5,10,0.75,8,-445.603,-440.815,5,-440.8155083
5,10,0.75,8.5,-444.979,-440.192,5,-440.1915083
5,10,0.75,9,-444.456,-439.669,5,-439.6685083
5,10,0.75,9.5,-444.032,-439.244,5,-439.2445083
5,10,0.75,10,-443.7,-438.912,5,-438.9125083
5,10,0.75,10.5,-443.455,-438.668,5,-438.6675083
5,10,0.75,11,-443.292,-438.504,5,-438.5045083
5,10,0.8,1.5,-479.576,-474.789,5,-474.7885083
5,10,0.8,2,-472.235,-467.447,5,-467.4475083
5,10,0.8,2.5,-467.089,-462.301,5,-462.3015083
5,10,0.8,3,-463.095,-458.308,5,-458.3075083
5,10,0.8,3.5,-459.869,-455.081,5,-455.0815083
5,10,0.8,4,-457.211,-452.424,5,-452.4235083
5,10,0.8,4.5,-455,-450.212,5,-450.2125083
5,10,0.8,5,-453.151,-448.364,5,-448.3635083
5,10,0.8,5.5,-451.587,-446.799,5,-446.7995083
5,10,0.8,6,-450.234,-445.446,5,-445.4465083
5,10,0.8,6.5,-449.073,-444.286,5,-444.2855083
5,10,0.8,7,-448.083,-443.296,5,-443.2955083
5,10,0.8,7.5,-447.242,-442.455,5,-442.4545083
5,10,0.8,8,-446.526,-441.739,5,-441.7385083
5,10,0.8,8.5,-445.917,-441.129,5,-441.1295083
5,10,0.8,9,-445.409,-440.622,5,-440.6215083
5,10,0.8,9.5,-445,-440.212,5,-440.2125083
5,10,0.8,10,-444.684,-439.897,5,-439.8965083
5,10,0.8,10.5,-444.456,-439.669,5,-439.6685083
5,10,0.8,11,-444.31,-439.522,5,-439.5225083
5,10,0.85,1.5,-480.281,-475.494,5,-475.4935083
5,10,0.85,2,-472.955,-468.167,5,-468.1675083
5,10,0.85,2.5,-467.823,-463.035,5,-463.0355083
5,10,0.85,3,-463.843,-459.056,5,-459.0555083
5,10,0.85,3.5,-460.631,-455.843,5,-455.8435083
5,10,0.85,4,-457.987,-453.199,5,-453.1995083
5,10,0.85,4.5,-455.789,-451.002,5,-451.0015083
5,10,0.85,5,-453.954,-449.166,5,-449.1665083
5,10,0.85,5.5,-452.411,-447.624,5,-447.6235083
5,10,0.85,6,-451.081,-446.293,5,-446.2935083
5,10,0.85,6.5,-449.941,-445.153,5,-445.1535083
5,10,0.85,7,-448.97,-444.182,5,-444.1825083
5,10,0.85,7.5,-448.147,-443.36,5,-443.3595083
5,10,0.85,8,-447.447,-442.659,5,-442.6595083
5,10,0.85,8.5,-446.851,-442.064,5,-442.0635083
5,10,0.85,9,-446.358,-441.571,5,-441.5705083
5,10,0.85,9.5,-445.964,-441.176,5,-441.1765083
5,10,0.85,10,-445.664,-440.876,5,-440.8765083
5,10,0.85,10.5,-445.452,-440.665,5,-440.6645083
5,10,0.85,11,-445.323,-440.535,5,-440.5355083
5,10,0.9,1.5,-480.983,-476.195,5,-476.1955083
5,10,0.9,2,-473.672,-468.884,5,-468.8845083
5,10,0.9,2.5,-468.556,-463.768,5,-463.7685083
5,10,0.9,3,-464.59,-459.803,5,-459.8025083
5,10,0.9,3.5,-461.392,-456.604,5,-456.6045083
5,10,0.9,4,-458.762,-453.974,5,-453.9745083
5,10,0.9,4.5,-456.578,-451.79,5,-451.7905083
5,10,0.9,5,-454.757,-449.969,5,-449.9695083
5,10,0.9,5.5,-453.231,-448.444,5,-448.4435083
5,10,0.9,6,-451.925,-447.137,5,-447.1375083
5,10,0.9,6.5,-450.805,-446.017,5,-446.0175083
5,10,0.9,7,-449.854,-445.066,5,-445.0665083
5,10,0.9,7.5,-449.049,-444.261,5,-444.2615083
5,10,0.9,8,-448.364,-443.577,5,-443.5765083
5,10,0.9,8.5,-447.782,-442.994,5,-442.9945083
5,10,0.9,9,-447.302,-442.514,5,-442.5145083
5,10,0.9,9.5,-446.922,-442.135,5,-442.1345083
5,10,0.9,10,-446.637,-441.85,5,-441.8495083
5,10,0.9,10.5,-446.441,-441.654,5,-441.6535083
5,10,0.9,11,-446.328,-441.541,5,-441.5405083
5,10,0.95,1.5,-481.678,-476.89,5,-476.8905083
5,10,0.95,2,-474.384,-469.597,5,-469.5965083
5,10,0.95,2.5,-469.284,-464.497,5,-464.4965083
5,10,0.95,3,-465.334,-460.547,5,-460.5465083
5,10,0.95,3.5,-462.15,-457.363,5,-457.3625083
5,10,0.95,4,-459.535,-454.747,5,-454.7475083
5,10,0.95,4.5,-457.365,-452.577,5,-452.5775083
5,10,0.95,5,-455.557,-450.77,5,-450.7695083
5,10,0.95,5.5,-454.049,-449.261,5,-449.2615083
5,10,0.95,6,-452.765,-447.977,5,-447.9775083
5,10,0.95,6.5,-451.665,-446.878,5,-446.8775083
5,10,0.95,7,-450.733,-445.946,5,-445.9455083
5,10,0.95,7.5,-449.947,-445.159,5,-445.1595083
5,10,0.95,8,-449.276,-444.489,5,-444.4885083
5,10,0.95,8.5,-448.707,-443.919,5,-443.9195083
5,10,0.95,9,-448.24,-443.452,5,-443.4525083
5,10,0.95,9.5,-447.874,-443.087,5,-443.0865083
5,10,0.95,10,-447.604,-442.817,5,-442.8165083
5,10,0.95,10.5,-447.424,-442.636,5,-442.6365083
5,10,0.95,11,-447.326,-442.539,5,-442.5385083
5,10,1,1.5,-482.367,-477.579,5,-477.5795083
5,10,1,2,-475.092,-470.305,5,-470.3045083
5,10,1,2.5,-470.009,-465.221,5,-465.2215083
5,10,1,3,-466.075,-461.288,5,-461.2875083
5,10,1,3.5,-462.906,-458.118,5,-458.1185083
5,10,1,4,-460.304,-455.517,5,-455.5165083
5,10,1,4.5,-458.149,-453.361,5,-453.3615083
5,10,1,5,-456.356,-451.569,5,-451.5685083
5,10,1,5.5,-454.862,-450.074,5,-450.0745083
5,10,1,6,-453.601,-448.813,5,-448.8135083
5,10,1,6.5,-452.521,-447.734,5,-447.7335083
5,10,1,7,-451.609,-446.821,5,-446.8215083
5,10,1,7.5,-450.84,-446.053,5,-446.0525083
5,10,1,8,-450.183,-445.396,5,-445.3955083
5,10,1,8.5,-449.625,-444.838,5,-444.8375083
5,10,1,9,-449.172,-444.384,5,-444.3845083
5,10,1,9.5,-448.82,-444.032,5,-444.0325083
5,10,1,10,-448.564,-443.777,5,-443.7765083
5,10,1,10.5,-448.398,-443.611,5,-443.6105083
5,10,1,11,-448.316,-443.529,5,-443.5285083
6,10,0.05,1.5,-490.406,-483.826,6,-483.8267488
6,10,0.05,2,-481.311,-474.731,6,-474.7317488
6,10,0.05,2.5,-475.027,-468.448,6,-468.4477488
6,10,0.05,3,-469.606,-463.026,6,-463.0267488
6,10,0.05,3.5,-465.261,-458.682,6,-458.6817488
6,10,0.05,4,-461.527,-454.948,6,-454.9477488
6,10,0.05,4.5,-465.817,-459.238,5,-459.2377488
6,10,0.05,5,-455.404,-448.825,6,-448.8247488
6,10,0.05,5.5,-452.852,-446.273,6,-446.2727488
6,10,0.05,6,-450.568,-443.989,6,-443.9887488
6,10,0.05,6.5,-448.515,-441.936,6,-441.9357488
6,10,0.05,7,-446.667,-440.087,6,-440.0877488
6,10,0.05,7.5,-444.999,-438.42,6,-438.4197488
6,10,0.05,8,-443.495,-436.915,6,-436.9157488
6,10,0.05,8.5,-442.139,-435.559,6,-435.5597488
6,10,0.05,9,-440.918,-434.339,6,-434.3387488
6,10,0.05,9.5,-450.863,-444.284,5,-444.2837488
6,10,0.05,10,-438.841,-432.261,6,-432.2617488
6,10,0.05,10.5,-437.966,-431.387,6,-431.3867488
6,10,0.05,11,-442.849,-436.27,6,-436.2697488
6,10,0.1,1.5,-491.051,-484.472,5,-484.4717488
6,10,0.1,2,-479.066,-472.486,6,-472.4867488
6,10,0.1,2.5,-472.743,-466.164,6,-466.1637488
6,10,0.1,3,-474.07,-467.491,5,-467.4907488
6,10,0.1,3.5,-463.331,-456.751,6,-456.7517488
6,10,0.1,4,-459.666,-453.087,6,-453.0867488
6,10,0.1,4.5,-456.493,-449.913,6,-449.9137488
6,10,0.1,5,-453.704,-447.125,6,-447.1247488
6,10,0.1,5.5,-451.233,-444.653,6,-444.6537488
6,10,0.1,6,-449.028,-442.449,6,-442.4487488
6,10,0.1,6.5,-447.053,-440.474,6,-440.4737488
6,10,0.1,7,-445.28,-438.701,6,-438.7007488
6,10,0.1,7.5,-443.686,-437.107,6,-437.1067488
6,10,0.1,8,-452.719,-446.14,5,-446.1397488
6,10,0.1,8.5,-440.967,-434.387,6,-434.3877488
6,10,0.1,9,-439.813,-433.234,6,-433.2337488
6,10,0.1,9.5,-438.781,-432.202,6,-432.2017488
6,10,0.1,10,-437.862,-431.283,6,-431.2827488
6,10,0.1,10.5,-437.048,-430.469,6,-430.4687488
6,10,0.1,11,-441.216,-434.636,6,-434.6367488
6,10,0.15,1.5,-487.092,-480.513,6,-480.5127488
6,10,0.15,2,-478.173,-471.594,6,-471.5937488
6,10,0.15,2.5,-471.88,-465.301,6,-465.3007488
6,10,0.15,3,-467.157,-460.578,6,-460.5777488
6,10,0.15,3.5,-462.926,-456.347,6,-456.3467488
6,10,0.15,4,-467.186,-460.607,5,-460.6067488
6,10,0.15,4.5,-456.333,-449.754,6,-449.7537488
6,10,0.15,5,-453.58,-447.001,6,-447.0007488
6,10,0.15,5.5,-451.184,-444.605,6,-444.6047488
6,10,0.15,6,-449.054,-442.475,6,-442.4747488
6,10,0.15,6.5,-447.153,-440.574,6,-440.5737488
6,10,0.15,7,-445.452,-438.873,6,-438.8727488
6,10,0.15,7.5,-443.927,-437.348,6,-437.3477488
6,10,0.15,8,-442.562,-435.982,6,-435.9827488
6,10,0.15,8.5,-441.34,-434.761,6,-434.7607488
6,10,0.15,9,-443.697,-437.118,6,-437.1177488
6,10,0.15,9.5,-445.177,-438.598,6,-438.5977488
6,10,0.15,10,-438.415,-431.836,6,-431.8357488
6,10,0.15,10.5,-437.657,-431.078,6,-431.0777488
6,10,0.15,11,-436.995,-430.416,6,-430.4157488
6,10,0.2,1.5,-486.887,-480.308,6,-480.3077488
6,10,0.2,2,-478.026,-471.447,6,-471.4467488
6,10,0.2,2.5,-471.771,-465.192,6,-465.1917488
6,10,0.2,3,-466.891,-460.311,6,-460.3117488
6,10,0.2,3.5,-462.925,-456.346,6,-456.3457488
6,10,0.2,4,-459.631,-453.051,6,-453.0517488
6,10,0.2,4.5,-456.663,-450.083,6,-450.0837488
6,10,0.2,5,-454.03,-447.451,6,-447.4507488
6,10,0.2,5.5,-451.708,-445.129,6,-445.1287488
6,10,0.2,6,-449.649,-443.07,6,-443.0697488
6,10,0.2,6.5,-447.818,-441.238,6,-441.2387488
6,10,0.2,7,-446.184,-439.605,6,-439.6047488
6,10,0.2,7.5,-444.726,-438.147,6,-438.1467488
6,10,0.2,8,-443.424,-436.845,6,-436.8447488
6,10,0.2,8.5,-442.264,-435.684,6,-435.6847488
6,10,0.2,9,-441.231,-434.651,6,-434.6517488
6,10,0.2,9.5,-440.315,-433.736,6,-433.7357488
6,10,0.2,10,-439.508,-432.929,6,-432.9287488
6,10,0.2,10.5,-438.802,-432.223,6,-432.2227488
6,10,0.2,11,-438.191,-431.611,6,-431.6117488
6,10,0.25,1.5,-487.02,-480.441,6,-480.4407488
6,10,0.25,2,-478.196,-471.616,6,-471.6167488
6,10,0.25,2.5,-471.993,-465.413,6,-465.4137488
6,10,0.25,3,-467.145,-460.566,6,-460.5657488
6,10,0.25,3.5,-463.209,-456.629,6,-456.6297488
6,10,0.25,4,-459.943,-453.364,6,-453.3637488
6,10,0.25,4.5,-457.192,-450.613,6,-450.6127488
6,10,0.25,5,-454.75,-448.17,6,-448.1707488
6,10,0.25,5.5,-452.499,-445.92,6,-445.9197488
6,10,0.25,6,-450.509,-443.929,6,-443.9297488
6,10,0.25,6.5,-448.744,-442.165,6,-442.1647488
6,10,0.25,7,-447.176,-440.597,6,-440.5967488
6,10,0.25,7.5,-445.781,-439.202,6,-439.2017488
6,10,0.25,8,-444.54,-437.961,6,-437.9607488
6,10,0.25,8.5,-443.437,-436.858,6,-436.8577488
6,10,0.25,9,-442.46,-435.881,6,-435.8807488
6,10,0.25,9.5,-441.598,-435.019,6,-435.0187488
6,10,0.25,10,-440.842,-434.263,6,-434.2627488
6,10,0.25,10.5,-440.186,-433.606,6,-433.6067488
6,10,0.25,11,-439.622,-433.043,6,-433.0427488
6,10,0.3,1.5,-487.358,-480.779,6,-480.7787488
6,10,0.3,2,-478.559,-471.98,6,-471.9797488
6,10,0.3,2.5,-472.395,-465.816,6,-465.8157488
6,10,0.3,3,-467.592,-461.013,6,-461.0127488
6,10,0.3,3.5,-463.684,-457.105,6,-457.1047488
6,10,0.3,4,-460.448,-453.869,6,-453.8687488
6,10,0.3,4.5,-457.726,-451.146,6,-451.1467488
6,10,0.3,5,-455.419,-448.84,6,-448.8397488
6,10,0.3,5.5,-453.426,-446.846,6,-446.8467488
6,10,0.3,6,-451.503,-444.924,6,-444.9237488
6,10,0.3,6.5,-449.803,-443.224,6,-443.2237488
6,10,0.3,7,-448.298,-441.719,6,-441.7187488
6,10,0.3,7.5,-446.964,-440.385,6,-440.3847488
